ClientUUId,Id,OrderType,OrderPrice,Discount,apply_promo,add_to_cart_total_sum,apply_personal_offer_total_sum,close_app_total_sum,create_order_total_sum,open_app_total_sum,open_bonusaction_total_sum,open_product_card_total_sum,remove_from_cart_total_sum,screen_cart_total_sum,screen_menu_total_sum,screen_profile_total_sum,all_events_total_sum,event_days_total_sum,events_months_total_sum,promo_october_total_sum,applied_promo_total_once,money_spent_total_sum,unique_products_total_sum,order_type_1_total_sum,order_type_2_total_sum,order_type_3_total_sum,days_since_last_order,unique_categories_total_sum,promo_value,promo_usage_ratio_total_sum,order_state_4_total_sum,order_state_11_total_sum,device_diversity,unique_sector_total_sum,order_payment_type_0,order_payment_type_1,order_payment_type_2,AvgTimeBetweenOrders,orders_weekday_0_total_sum,orders_weekday_1_total_sum,orders_weekday_2_total_sum,orders_weekday_3_total_sum,orders_weekday_4_total_sum,orders_weekday_5_total_sum,orders_weekday_6_total_sum,max_order_value,avg_discount,DaysBetweenFirstAndLastOrder,promo_discount_total_sum,promo_usage_ratio_october,unique_pizzeria_total_sum,category_1_promo_used,category_2_promo_used,category_3_promo_used,category_4_promo_used,category_5_promo_used,category_6_promo_used,category_7_promo_used,night_orders,total_discount_amount,unique_visit_tokens
000D3A29FF6BA94511E8B33117E307B4,7,1,699,200,0,5.0,0.0,13.0,2.0,13.0,0.0,6.0,0.0,2.0,13.0,2.0,56.0,7.0,2.0,16,False,4868.0,18.0,16.0,0.0,21.0,6.0,6.0,0.2861230329041488,0.0,37.0,0.0,1.0,1.0,0.0,0.0,37.0,8.555555555555555,5.0,4.0,5.0,6.0,13.0,4.0,0.0,839.0,18.151339663433568,77.0,2055,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.0,1172.0,7.0
000D3A29FF6BA94511E8B33117E307B4,7,1,999,200,0,5.0,0.0,13.0,2.0,13.0,0.0,6.0,0.0,2.0,13.0,2.0,56.0,7.0,2.0,16,False,4868.0,18.0,16.0,0.0,21.0,6.0,6.0,0.2002002002002002,0.0,37.0,0.0,1.0,1.0,0.0,0.0,37.0,8.555555555555555,5.0,4.0,5.0,6.0,13.0,4.0,0.0,839.0,18.151339663433568,77.0,2055,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.0,1172.0,7.0
000D3A29FF6BA94511E8B34EE6196333,5,1,799,200,0,4.0,0.0,16.0,2.0,12.0,0.0,4.0,1.0,6.0,25.0,7.0,77.0,3.0,2.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0
000D3A29FF6BA94511E8B353C0A96038,7,1,749,150,0,18.0,1.0,20.0,3.0,21.0,2.0,17.0,6.0,7.0,26.0,3.0,124.0,6.0,1.0,16,False,11518.0,26.0,44.0,0.0,0.0,20.0,6.0,0.20026702269692923,0.0,44.0,0.0,1.0,1.0,0.0,0.0,44.0,8.88888888888889,11.0,3.0,7.0,5.0,8.0,0.0,10.0,1907.0,22.17906477308841,80.0,2675,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.0,2809.0,6.0
000D3A29FF6BA94511E8B353C0A96038,6,1,1249,25,0,18.0,1.0,20.0,3.0,21.0,2.0,17.0,6.0,7.0,26.0,3.0,124.0,6.0,1.0,16,False,11518.0,26.0,44.0,0.0,0.0,20.0,6.0,0.020016012810248198,0.0,44.0,0.0,1.0,1.0,0.0,0.0,44.0,8.88888888888889,11.0,3.0,7.0,5.0,8.0,0.0,10.0,1907.0,22.17906477308841,80.0,2675,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.0,2809.0,6.0
000D3A29FF6BA94511E8B45E4920EDCE,7,1,699,200,0,9.0,1.0,17.0,2.0,17.0,0.0,5.0,1.0,6.0,12.0,2.0,72.0,3.0,2.0,12,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2861230329041488,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1870,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0
000D3A29FF6BA94511E8B45E4920EDCE,7,1,1249,250,0,9.0,1.0,17.0,2.0,17.0,0.0,5.0,1.0,6.0,12.0,2.0,72.0,3.0,2.0,12,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.200160128102482,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1870,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0
000D3A29FF6BA94511E8B5B3CEF0E610,7,1,799,200,0,6.0,0.0,24.0,2.0,24.0,1.0,5.0,2.0,5.0,17.0,3.0,89.0,4.0,2.0,18,True,9100.0,15.0,24.0,0.0,0.0,11.0,6.0,0.2503128911138924,0.1,24.0,0.0,1.0,1.0,0.0,0.0,24.0,20.333333333333332,4.0,1.0,0.0,0.0,8.0,10.0,1.0,2056.0,7.207520532032066,183.0,1855,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,962.0,5.0
000D3A29FF6BA94511E8B5BA55011135,5,1,1249,300,0,20.0,0.0,27.0,5.0,25.0,1.0,8.0,7.0,16.0,35.0,10.0,154.0,9.0,2.0,13,False,6817.0,20.0,25.0,0.0,11.0,18.0,6.0,0.2401921537229784,0.0,36.0,0.0,1.0,1.0,1.0,5.0,30.0,13.0,8.0,10.0,11.0,0.0,6.0,0.0,1.0,1392.0,20.03804328978237,117.0,1780,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,638.0,12.0
000D3A29FF6BA94511E8B6A0C32B2F62,7,1,699,150,0,8.0,0.0,21.0,2.0,22.0,1.0,4.0,1.0,5.0,16.0,2.0,82.0,4.0,2.0,14,True,5582.0,23.0,31.0,0.0,4.0,19.0,6.0,0.2145922746781116,0.3,35.0,0.0,1.0,1.0,0.0,0.0,35.0,9.666666666666666,0.0,3.0,10.0,0.0,0.0,14.0,8.0,1047.0,20.842575519433073,87.0,1190,0.0,3.0,3.0,2.0,0.0,0.0,5.0,2.0,0.0,35.0,1614.0,5.0
000D3A29FF6BA94511E8B6A461F54333,5,1,799,200,0,11.0,0.0,23.0,2.0,24.0,0.0,17.0,3.0,10.0,23.0,4.0,117.0,3.0,2.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1735,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
000D3A29FF6BA94511E8B6A461F54333,7,1,1249,250,0,11.0,0.0,23.0,2.0,24.0,0.0,17.0,3.0,10.0,23.0,4.0,117.0,3.0,2.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.200160128102482,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1735,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
000D3A29FF6BA94511E8B72CA32549BD,7,1,799,200,0,12.0,4.0,34.0,3.0,34.0,0.0,12.0,3.0,18.0,34.0,4.0,158.0,7.0,2.0,16,True,10589.0,34.0,46.0,0.0,23.0,7.0,6.0,0.2503128911138924,0.6,69.0,0.0,1.0,1.0,0.0,0.0,69.0,20.77777777777778,0.0,7.0,5.0,22.0,13.0,22.0,0.0,2727.0,24.371186292647078,187.0,1940,0.6666666666666666,1.0,5.0,6.0,3.0,0.0,12.0,15.0,3.0,69.0,3692.0,9.0
000D3A29FF6BA94511E8B72CA32549BD,7,1,1249,250,0,12.0,4.0,34.0,3.0,34.0,0.0,12.0,3.0,18.0,34.0,4.0,158.0,7.0,2.0,16,True,10589.0,34.0,46.0,0.0,23.0,7.0,6.0,0.200160128102482,0.6,69.0,0.0,1.0,1.0,0.0,0.0,69.0,20.77777777777778,0.0,7.0,5.0,22.0,13.0,22.0,0.0,2727.0,24.371186292647078,187.0,1940,0.6666666666666666,1.0,5.0,6.0,3.0,0.0,12.0,15.0,3.0,69.0,3692.0,9.0
000D3A29FF6BA94511E8B78265D7119E,5,1,799,200,0,12.0,1.0,21.0,2.0,22.0,0.0,9.0,1.0,7.0,16.0,28.0,119.0,2.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2310,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0
000D3A29FF6BA94511E8B78265D7119E,7,1,1249,250,0,12.0,1.0,21.0,2.0,22.0,0.0,9.0,1.0,7.0,16.0,28.0,119.0,2.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.200160128102482,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2310,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0
000D3A29FF6BA94511E8B7A79DDA5302,7,1,799,200,0,5.0,1.0,71.0,2.0,71.0,1.0,19.0,3.0,36.0,84.0,37.0,330.0,7.0,1.0,14,False,10874.0,7.0,21.0,0.0,0.0,6.0,1.0,0.2503128911138924,0.0,21.0,0.0,1.0,2.0,2.0,0.0,19.0,26.625,2.0,4.0,2.0,2.0,4.0,5.0,2.0,2789.0,33.29221069042644,213.0,2840,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.0,5205.0,21.0
000D3A29FF6BA94511E8B7A79DDA5302,7,1,1249,250,0,5.0,1.0,71.0,2.0,71.0,1.0,19.0,3.0,36.0,84.0,37.0,330.0,7.0,1.0,14,False,10874.0,7.0,21.0,0.0,0.0,6.0,1.0,0.200160128102482,0.0,21.0,0.0,1.0,2.0,2.0,0.0,19.0,26.625,2.0,4.0,2.0,2.0,4.0,5.0,2.0,2789.0,33.29221069042644,213.0,2840,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.0,5205.0,21.0
000D3A29FF6BA94511E8B8DB1730A3DB,5,1,799,200,0,21.0,0.0,41.0,2.0,40.0,0.0,18.0,10.0,14.0,37.0,2.0,185.0,5.0,2.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2210,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0
000D3A29FF6BA94511E8B8DB1730A3DB,7,1,1249,200,0,21.0,0.0,41.0,2.0,40.0,0.0,18.0,10.0,14.0,37.0,2.0,185.0,5.0,2.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16012810248198558,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2210,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0
000D3A29FF6BA94511E8B8EFB05D2736,6,1,749,25,0,18.0,2.0,37.0,2.0,37.0,2.0,69.0,12.0,44.0,86.0,14.0,323.0,2.0,2.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03337783711615487,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
000D3A29FF6BA94511E8B934CE34D785,6,1,749,25,0,7.0,0.0,32.0,2.0,30.0,0.0,4.0,0.0,7.0,17.0,8.0,107.0,7.0,2.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03337783711615487,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2370,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0
000D3A29FF6BA94511E8B934CE34D785,6,1,1249,30,0,7.0,0.0,32.0,2.0,30.0,0.0,4.0,0.0,7.0,17.0,8.0,107.0,7.0,2.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02401921537229784,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2370,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0
000D3A29FF6BA94511E8B99EBAFACE72,7,1,799,200,0,6.0,0.0,12.0,2.0,12.0,0.0,6.0,0.0,5.0,13.0,4.0,60.0,4.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1800,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0
000D3A29FF6BA94511E8B99EBAFACE72,7,1,1249,250,0,6.0,0.0,12.0,2.0,12.0,0.0,6.0,0.0,5.0,13.0,4.0,60.0,4.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.200160128102482,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1800,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0
000D3A29FF6BA94511E8BB675AE80E88,5,1,799,200,0,4.0,0.0,14.0,2.0,15.0,0.0,5.0,0.0,3.0,10.0,1.0,54.0,2.0,1.0,18,False,14070.0,20.0,49.0,0.0,0.0,13.0,5.0,0.2503128911138924,0.0,49.0,0.0,1.0,1.0,0.0,0.0,49.0,17.0,0.0,18.0,5.0,5.0,8.0,10.0,3.0,2629.0,11.533541338018876,153.0,2690,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.0,1899.0,2.0
000D3A29FF6BA94511E8BB675AE80E88,5,1,1249,250,0,4.0,0.0,14.0,2.0,15.0,0.0,5.0,0.0,3.0,10.0,1.0,54.0,2.0,1.0,18,False,14070.0,20.0,49.0,0.0,0.0,13.0,5.0,0.200160128102482,0.0,49.0,0.0,1.0,1.0,0.0,0.0,49.0,17.0,0.0,18.0,5.0,5.0,8.0,10.0,3.0,2629.0,11.533541338018876,153.0,2690,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.0,1899.0,2.0
000D3A29FF6BA94511E8BBE8D2B38925,7,1,749,200,0,11.0,1.0,11.0,2.0,11.0,0.0,3.0,4.0,4.0,10.0,2.0,59.0,3.0,2.0,18,True,6799.0,15.0,44.0,0.0,14.0,18.0,5.0,0.26702269692923897,0.3,58.0,0.0,1.0,1.0,0.0,0.0,58.0,9.88888888888889,4.0,9.0,0.0,7.0,7.0,11.0,20.0,1022.0,13.811125252018854,89.0,3145,0.5,2.0,0.0,0.0,4.0,5.0,7.0,8.0,0.0,58.0,1294.0,4.0
000D3A29FF6BA94511E8BBED4C683F29,5,1,799,200,0,4.0,0.0,24.0,2.0,25.0,0.0,2.0,0.0,2.0,11.0,2.0,72.0,3.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1545,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0
000D3A29FF6BA94511E8BCE4691D0495,7,1,799,200,0,16.0,0.0,24.0,4.0,24.0,0.0,20.0,1.0,13.0,39.0,7.0,148.0,6.0,2.0,14,False,8568.0,19.0,26.0,0.0,7.0,2.0,5.0,0.2503128911138924,0.0,33.0,0.0,1.0,1.0,0.0,0.0,33.0,10.0,6.0,5.0,2.0,0.0,3.0,0.0,17.0,1504.0,5.706316233232432,90.0,1590,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.0,504.0,8.0
000D3A29FF6BA94511E8BCE4691D0495,7,1,1249,200,0,16.0,0.0,24.0,4.0,24.0,0.0,20.0,1.0,13.0,39.0,7.0,148.0,6.0,2.0,14,False,8568.0,19.0,26.0,0.0,7.0,2.0,5.0,0.16012810248198558,0.0,33.0,0.0,1.0,1.0,0.0,0.0,33.0,10.0,6.0,5.0,2.0,0.0,3.0,0.0,17.0,1504.0,5.706316233232432,90.0,1590,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.0,504.0,8.0
000D3A29FF6BA94511E8BE72333F90B6,7,1,799,200,1,10.0,2.0,19.0,2.0,20.0,0.0,16.0,5.0,11.0,35.0,11.0,131.0,6.0,1.0,14,True,11987.0,25.0,34.0,0.0,0.0,5.0,5.0,0.2503128911138924,0.4,34.0,0.0,1.0,1.0,0.0,0.0,34.0,12.333333333333334,0.0,0.0,0.0,0.0,0.0,23.0,11.0,1862.0,27.59391136446187,111.0,1545,0.6666666666666666,1.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,34.0,4895.0,9.0
000D3A29FF6BA94511E8BE72333F90B6,5,1,1249,250,1,10.0,2.0,19.0,2.0,20.0,0.0,16.0,5.0,11.0,35.0,11.0,131.0,6.0,1.0,14,True,11987.0,25.0,34.0,0.0,0.0,5.0,5.0,0.200160128102482,0.4,34.0,0.0,1.0,1.0,0.0,0.0,34.0,12.333333333333334,0.0,0.0,0.0,0.0,0.0,23.0,11.0,1862.0,27.59391136446187,111.0,1545,0.6666666666666666,1.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,34.0,4895.0,9.0
000D3A29FF6BA94511E8BE870F59E13E,5,1,749,200,0,14.0,0.0,13.0,3.0,13.0,0.0,3.0,0.0,9.0,22.0,2.0,79.0,8.0,2.0,18,False,6460.0,18.0,43.0,0.0,0.0,2.0,6.0,0.26702269692923897,0.0,43.0,0.0,1.0,1.0,0.0,0.0,43.0,8.666666666666666,7.0,10.0,0.0,6.0,8.0,4.0,8.0,1099.0,14.183553052466848,78.0,1995,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.0,1241.0,7.0
000D3A29FF6BA94511E8BE870F59E13E,7,1,999,200,0,14.0,0.0,13.0,3.0,13.0,0.0,3.0,0.0,9.0,22.0,2.0,79.0,8.0,2.0,18,False,6460.0,18.0,43.0,0.0,0.0,2.0,6.0,0.2002002002002002,0.0,43.0,0.0,1.0,1.0,0.0,0.0,43.0,8.666666666666666,7.0,10.0,0.0,6.0,8.0,4.0,8.0,1099.0,14.183553052466848,78.0,1995,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.0,1241.0,7.0
000D3A29FF6BA94511E8C007F8BDD666,7,1,699,150,0,14.0,1.0,31.0,2.0,35.0,0.0,21.0,8.0,15.0,58.0,21.0,206.0,9.0,2.0,14,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2145922746781116,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2495,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0
000D3A29FF6BA94511E8C007F8BDD666,7,1,1199,250,0,14.0,1.0,31.0,2.0,35.0,0.0,21.0,8.0,15.0,58.0,21.0,206.0,9.0,2.0,14,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2085070892410342,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2495,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0
000D3A29FF6BA94511E8C0A6DE5E15BB,6,1,699,30,0,26.0,2.0,15.0,2.0,15.0,1.0,8.0,8.0,22.0,29.0,13.0,141.0,6.0,2.0,10,True,12044.0,24.0,85.0,0.0,0.0,19.0,6.0,0.04291845493562232,0.7,85.0,0.0,1.0,1.0,20.0,0.0,65.0,16.444444444444443,0.0,18.0,9.0,19.0,29.0,10.0,0.0,1557.0,22.07672319226362,148.0,1675,0.5,1.0,8.0,2.0,26.0,0.0,23.0,8.0,0.0,85.0,3818.0,5.0
000D3A29FF6BA94511E8C0A6DE5E15BB,6,1,1249,25,0,26.0,2.0,15.0,2.0,15.0,1.0,8.0,8.0,22.0,29.0,13.0,141.0,6.0,2.0,10,True,12044.0,24.0,85.0,0.0,0.0,19.0,6.0,0.020016012810248198,0.7,85.0,0.0,1.0,1.0,20.0,0.0,65.0,16.444444444444443,0.0,18.0,9.0,19.0,29.0,10.0,0.0,1557.0,22.07672319226362,148.0,1675,0.5,1.0,8.0,2.0,26.0,0.0,23.0,8.0,0.0,85.0,3818.0,5.0
000D3A29FF6BA94511E8C39E4A28EF75,6,1,799,20,0,4.0,1.0,17.0,2.0,16.0,0.0,4.0,0.0,6.0,17.0,18.0,85.0,6.0,1.0,16,True,3293.0,15.0,4.0,0.0,14.0,7.0,5.0,0.025031289111389236,0.125,18.0,0.0,1.0,1.0,0.0,0.0,18.0,32.0,0.0,1.0,2.0,11.0,0.0,4.0,0.0,1059.0,39.438449934574784,224.0,2215,0.5,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,18.0,2079.0,6.0
000D3A29FF6BA94511E8C39E4A28EF75,6,1,1249,25,0,4.0,1.0,17.0,2.0,16.0,0.0,4.0,0.0,6.0,17.0,18.0,85.0,6.0,1.0,16,True,3293.0,15.0,4.0,0.0,14.0,7.0,5.0,0.020016012810248198,0.125,18.0,0.0,1.0,1.0,0.0,0.0,18.0,32.0,0.0,1.0,2.0,11.0,0.0,4.0,0.0,1059.0,39.438449934574784,224.0,2215,0.5,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,18.0,2079.0,6.0
000D3A29FF6BA94511E8C40F51596799,5,1,799,200,0,9.0,1.0,33.0,3.0,33.0,0.0,18.0,1.0,10.0,30.0,4.0,142.0,5.0,2.0,18,False,9460.0,23.0,28.0,0.0,0.0,13.0,5.0,0.2503128911138924,0.0,23.0,5.0,1.0,2.0,0.0,16.0,12.0,21.77777777777778,4.0,3.0,2.0,5.0,8.0,0.0,6.0,1619.0,36.684754657140566,196.0,1460,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.0,5450.0,5.0
000D3A29FF6BA94511E8C40F51596799,6,1,1249,25,0,9.0,1.0,33.0,3.0,33.0,0.0,18.0,1.0,10.0,30.0,4.0,142.0,5.0,2.0,18,False,9460.0,23.0,28.0,0.0,0.0,13.0,5.0,0.020016012810248198,0.0,23.0,5.0,1.0,2.0,0.0,16.0,12.0,21.77777777777778,4.0,3.0,2.0,5.0,8.0,0.0,6.0,1619.0,36.684754657140566,196.0,1460,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.0,5450.0,5.0
000D3A29FF6BA94511E8C48AA63989B2,5,1,1249,250,0,4.0,0.0,12.0,2.0,14.0,0.0,3.0,0.0,5.0,16.0,5.0,61.0,2.0,1.0,14,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.200160128102482,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2090,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0
000D3A29FF6BA94511E8C60395B23D12,6,1,699,20,0,7.0,0.0,30.0,2.0,32.0,3.0,9.0,3.0,17.0,21.0,7.0,131.0,5.0,1.0,18,False,3716.0,20.0,9.0,0.0,15.0,28.0,5.0,0.02861230329041488,0.0,24.0,0.0,1.0,1.0,0.0,0.0,24.0,40.6,6.0,0.0,9.0,9.0,0.0,0.0,0.0,3385.0,78.97552160622497,203.0,2345,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,2804.0,7.0
000D3A29FF6BA94511E8C60395B23D12,5,1,1249,300,0,7.0,0.0,30.0,2.0,32.0,3.0,9.0,3.0,17.0,21.0,7.0,131.0,5.0,1.0,18,False,3716.0,20.0,9.0,0.0,15.0,28.0,5.0,0.2401921537229784,0.0,24.0,0.0,1.0,1.0,0.0,0.0,24.0,40.6,6.0,0.0,9.0,9.0,0.0,0.0,0.0,3385.0,78.97552160622497,203.0,2345,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,2804.0,7.0
000D3A29FF6BA94511E8C6424467E306,5,1,799,200,0,3.0,0.0,12.0,2.0,12.0,0.0,5.0,0.0,6.0,18.0,16.0,74.0,3.0,1.0,18,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2503128911138924,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
